Sentence #,Word,Tag,POS
sentence 1928,viêm,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1928,phổi,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1928,do,O,O
sentence 1928,Covid,O,O
sentence 1928,-,O,O
sentence 1928,19,O,O
sentence 1928,",",O,O
sentence 1928,sốc,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1928,nhiễm_khuẩn,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1928,",",O,O
sentence 1928,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1928,đa,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1928,tạng,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1928,không,O,O
sentence 1928,phục_hồi,O,O
sentence 1928,trên,O,O
sentence 1928,nền,O,O
sentence 1928,nhiều,O,O
sentence 1928,bệnh_lý,O,O
sentence 1928,nặng,O,O
sentence 1928,",",O,O
sentence 1928,giai_đoạn,O,O
sentence 1928,cuối,O,O
sentence 1928,.,O,O
sentence 1929,Từ,O,O
sentence 1929,ngày,O,O
sentence 1929,12,B-DATE,B-DATE
sentence 1929,đến,O,O
sentence 1929,19,B-DATE,B-DATE
sentence 1929,-,I-DATE,I-DATE
sentence 1929,3,I-DATE,I-DATE
sentence 1929,",",O,O
sentence 1929,bệnh_nhân,O,O
sentence 1929,có,O,O
sentence 1929,đi,O,O
sentence 1929,đến,O,O
sentence 1929,nhiều,O,O
sentence 1929,điểm,O,O
sentence 1929,ở,O,O
sentence 1929,Hà_Nội,B-LOCATION,B-LOCATION
sentence 1929,.,O,O
sentence 1930,Số,O,O
sentence 1930,ca,O,O
sentence 1930,nhiễm,O,O
sentence 1930,ở,O,O
sentence 1930,thôn,B-LOCATION,B-LOCATION
sentence 1930,Hạ_Lôi,I-LOCATION,I-LOCATION
sentence 1930,lên,O,O
sentence 1930,10,O,O
sentence 1930,.,O,O
sentence 1931,Nhiều,O,O
sentence 1931,ca,O,O
sentence 1931,mắc,O,O
sentence 1931,mới,O,O
sentence 1931,liên_quan,O,O
sentence 1931,đến,O,O
sentence 1931,các,O,O
sentence 1931,"""",O,O
sentence 1931,bệnh_nhân,O,O
sentence 1931,686,B-PATIENT_ID,B-PATIENT_ID
sentence 1931,"""",O,O
sentence 1931,",",O,O
sentence 1931,802,B-PATIENT_ID,B-PATIENT_ID
sentence 1931,",",O,O
sentence 1931,cùng,O,O
sentence 1931,sống,O,O
sentence 1931,ở,O,O
sentence 1931,chung_cư,O,O
sentence 1931,thuộc,O,O
sentence 1931,phường,B-LOCATION,B-LOCATION
sentence 1931,Nại_Hiên_Đông,I-LOCATION,I-LOCATION
sentence 1931,",",O,O
sentence 1931,quận,B-LOCATION,B-LOCATION
sentence 1931,Sơn_Trà,I-LOCATION,I-LOCATION
sentence 1931,.,O,O
sentence 1932,Bệnh_nhân,O,O
sentence 1932,559,B-PATIENT_ID,B-PATIENT_ID
sentence 1932,",",O,O
sentence 1932,560,B-PATIENT_ID,B-PATIENT_ID
sentence 1932,ghi_nhận,O,O
sentence 1932,tại,O,O
sentence 1932,Trà_Vinh,B-LOCATION,B-LOCATION
sentence 1932,",",O,O
sentence 1932,cách_ly,O,O
sentence 1932,ngay,O,O
sentence 1932,sau,O,O
sentence 1932,nhập_cảnh,O,O
sentence 1932,trên,O,O
sentence 1932,chuyến,O,O
sentence 1932,bay,O,O
sentence 1932,VJ2432,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1932,từ,O,O
sentence 1932,Indonesia,B-LOCATION,B-LOCATION
sentence 1932,về,O,O
sentence 1932,Cần_Thơ,B-LOCATION,B-LOCATION
sentence 1932,ngày,O,O
sentence 1932,29/7,B-DATE,B-DATE
sentence 1932,.,O,O
sentence 1933,Ngay,O,O
sentence 1933,sau,O,O
sentence 1933,buổi,O,O
sentence 1933,làm_việc,O,O
sentence 1933,",",O,O
sentence 1933,ông,O,O
sentence 1933,Huỳnh_Đức_Thơ,O,O
sentence 1933,",",O,O
sentence 1933,Chủ_tịch,O,O
sentence 1933,UBND,B-ORGANIZATION,B-ORGANIZATION
sentence 1933,TP,I-ORGANIZATION,I-ORGANIZATION
sentence 1933,Đà_Nẵng,I-ORGANIZATION,I-ORGANIZATION
sentence 1933,đã,O,O
sentence 1933,yêu_cầu,O,O
sentence 1933,ngành,O,O
sentence 1933,y_tế,O,O
sentence 1933,chủ_trì,O,O
sentence 1933,",",O,O
sentence 1933,phối_hợp,O,O
sentence 1933,với,O,O
sentence 1933,các,O,O
sentence 1933,quận,B-LOCATION,B-LOCATION
sentence 1933,Ngũ_Hành_Sơn,I-LOCATION,I-LOCATION
sentence 1933,(,O,O
sentence 1933,nơi,O,O
sentence 1933,bệnh_nhân,O,O
sentence 1933,đến,O,O
sentence 1933,thăm,O,O
sentence 1933,mẹ,O,O
sentence 1933,tại,O,O
sentence 1933,Trung_tâm,O,O
sentence 1933,y_tế,O,O
sentence 1933,hai,O,O
sentence 1933,ngày,O,O
sentence 1933,),O,O
sentence 1933,;,O,O
sentence 1933,quận,B-LOCATION,B-LOCATION
sentence 1933,Liên_Chiểu,I-LOCATION,I-LOCATION
sentence 1933,(,O,O
sentence 1933,nơi,O,O
sentence 1933,bệnh_nhân,O,O
sentence 1933,ở,O,O
sentence 1933,),O,O
sentence 1933,và,O,O
sentence 1933,quận,B-LOCATION,B-LOCATION
sentence 1933,Hải_Châu,I-LOCATION,I-LOCATION
sentence 1933,(,O,O
sentence 1933,nơi,O,O
sentence 1933,bệnh_nhân,O,O
sentence 1933,đi,O,O
sentence 1933,tiệc,O,O
sentence 1933,cưới,O,O
sentence 1933,),O,O
sentence 1933,rà_soát,O,O
sentence 1933,",",O,O
sentence 1933,truy,O,O
sentence 1933,vết,O,O
sentence 1933,để,O,O
sentence 1933,kịp_thời,O,O
sentence 1933,khoanh,O,O
sentence 1933,vùng,O,O
sentence 1933,những,O,O
sentence 1933,người,O,O
sentence 1933,tiếp_xúc,O,O
sentence 1933,gần,O,O
sentence 1933,",",O,O
sentence 1933,báo_cáo,O,O
sentence 1933,trong,O,O
sentence 1933,chiều,O,O
sentence 1933,nay,O,O
sentence 1933,để,O,O
sentence 1933,lên,O,O
sentence 1933,phương_án,O,O
sentence 1933,phòng_chống,O,O
sentence 1933,dịch,O,O
sentence 1933,",",O,O
sentence 1933,xem_xét,O,O
sentence 1933,giãn,O,O
sentence 1933,cách,O,O
sentence 1933,xã_hội,O,O
sentence 1933,ở,O,O
sentence 1933,một_số,O,O
sentence 1933,nơi,O,O
sentence 1933,.,O,O
sentence 1934,"""",O,O
sentence 1934,Bệnh_nhân,O,O
sentence 1934,679,B-PATIENT_ID,B-PATIENT_ID
sentence 1934,"""",O,O
sentence 1934,",",O,O
sentence 1934,nam,B-GENDER,B-GENDER
sentence 1934,",",O,O
sentence 1934,44,B-AGE,B-AGE
sentence 1934,tuổi,O,O
sentence 1934,",",O,O
sentence 1934,từ,O,O
sentence 1934,Nga,B-LOCATION,B-LOCATION
sentence 1934,về,O,O
sentence 1934,trên,O,O
sentence 1934,chuyến,O,O
sentence 1934,bay,O,O
sentence 1934,IO4405,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1934,ngày,O,O
sentence 1934,11/7,B-DATE,B-DATE
sentence 1934,",",O,O
sentence 1934,cách_ly,O,O
sentence 1934,ngay,O,O
sentence 1934,sau,O,O
sentence 1934,nhập_cảnh,O,O
sentence 1934,tại,O,O
sentence 1934,Bà_Rịa,B-LOCATION,B-LOCATION
sentence 1934,-,I-LOCATION,I-LOCATION
sentence 1934,Vũng_Tàu,I-LOCATION,I-LOCATION
sentence 1934,",",O,O
sentence 1934,xét_nghiệm,O,O
sentence 1934,lần,O,O
sentence 1934,ba,O,O
sentence 1934,dương_tính,O,O
sentence 1934,với,O,O
sentence 1934,nCoV,O,O
sentence 1934,.,O,O
sentence 1935,Bệnh_nhân,O,O
sentence 1935,được,O,O
sentence 1935,lấy,O,O
sentence 1935,mẫu,O,O
sentence 1935,xét_nghiệm,O,O
sentence 1935,2,O,O
sentence 1935,lần,O,O
sentence 1935,ngày,O,O
sentence 1935,10,B-DATE,B-DATE
sentence 1935,-,I-DATE,I-DATE
sentence 1935,7,I-DATE,I-DATE
sentence 1935,và,O,O
sentence 1935,16,B-DATE,B-DATE
sentence 1935,-,I-DATE,I-DATE
sentence 1935,7,I-DATE,I-DATE
sentence 1935,",",O,O
sentence 1935,kết_quả,O,O
sentence 1935,xét_nghiệm,O,O
sentence 1935,đều,O,O
sentence 1935,âm_tính,O,O
sentence 1935,với,O,O
sentence 1935,SARS,O,O
sentence 1935,-,O,O
sentence 1935,CoV,O,O
sentence 1935,-,O,O
sentence 1935,2,O,O
sentence 1935,.,O,O
sentence 1936,Từ,O,O
sentence 1936,ngày,O,O
sentence 1936,13,B-DATE,B-DATE
sentence 1936,-,I-DATE,I-DATE
sentence 1936,8,I-DATE,I-DATE
sentence 1936,",",O,O
sentence 1936,bệnh_nhân,O,O
sentence 1936,được,O,O
sentence 1936,cách_ly,O,O
sentence 1936,tại,O,O
sentence 1936,Trung_tâm,B-LOCATION,B-LOCATION
sentence 1936,Y_tế,I-LOCATION,I-LOCATION
sentence 1936,huyện,I-LOCATION,I-LOCATION
sentence 1936,Nam_Sách,I-LOCATION,I-LOCATION
sentence 1936,.,O,O
sentence 1937,Hiện,O,O
sentence 1937,bệnh_nhân,O,O
sentence 1937,được,O,O
sentence 1937,cách_ly,O,O
sentence 1937,",",O,O
sentence 1937,điều_trị,O,O
sentence 1937,tại,O,O
sentence 1937,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 1937,Bệnh,I-LOCATION,I-LOCATION
sentence 1937,nhiệt_đới,I-LOCATION,I-LOCATION
sentence 1937,Khánh_Hoà,I-LOCATION,I-LOCATION
sentence 1937,.,O,O
sentence 1938,Đây,O,O
sentence 1938,là,O,O
sentence 1938,bệnh_nhân,O,O
sentence 1938,thứ,O,O
sentence 1938,13,O,O
sentence 1938,ghi_nhận,O,O
sentence 1938,được,O,O
sentence 1938,trên,O,O
sentence 1938,chuyến,O,O
sentence 1938,bay,O,O
sentence 1938,VN0054,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1938,",",O,O
sentence 1938,trong,O,O
sentence 1938,khi,O,O
sentence 1938,toàn,O,O
sentence 1938,Việt_Nam,B-LOCATION,B-LOCATION
sentence 1938,hiện,O,O
sentence 1938,chỉ,O,O
sentence 1938,có,O,O
sentence 1938,17,O,O
sentence 1938,bệnh_nhân,O,O
sentence 1938,COVID,O,O
sentence 1938,-,O,O
sentence 1938,19,O,O
sentence 1938,đang,O,O
sentence 1938,điều_trị,O,O
sentence 1938,.,O,O
sentence 1939,"""",O,O
sentence 1939,Tuy_nhiên,O,O
sentence 1939,",",O,O
sentence 1939,phương_án,O,O
sentence 1939,này,O,O
sentence 1939,là,O,O
sentence 1939,sau_cùng,O,O
sentence 1939,vì,O,O
sentence 1939,cách_ly,O,O
sentence 1939,",",O,O
sentence 1939,điều_trị,O,O
sentence 1939,trong,O,O
sentence 1939,nội_ô,O,O
sentence 1939,là,O,O
sentence 1939,trường_hợp,O,O
sentence 1939,bất_khả_kháng,O,O
sentence 1939,"""",O,O
sentence 1939,",",O,O
sentence 1939,ông,O,O
sentence 1939,Bỉnh,O,O
sentence 1939,nói,O,O
sentence 1939,và,O,O
sentence 1939,cho,O,O
sentence 1939,biết,O,O
sentence 1939,việc,O,O
sentence 1939,cách_ly,O,O
sentence 1939,thu,O,O
sentence 1939,phí,O,O
sentence 1939,cũng,O,O
sentence 1939,chỉ,O,O
sentence 1939,chọn,O,O
sentence 1939,những,O,O
sentence 1939,khách_sạn,O,O
sentence 1939,ở,O,O
sentence 1939,ngoại_ô,O,O
sentence 1939,trước,O,O
sentence 1939,như,O,O
sentence 1939,Cần_Giờ,B-LOCATION,B-LOCATION
sentence 1939,",",O,O
sentence 1939,Nhà_Bè,B-LOCATION,B-LOCATION
sentence 1939,",",O,O
sentence 1939,Củ_Chi,B-LOCATION,B-LOCATION
sentence 1939,...,O,O
sentence 1940,7,O,O
sentence 1940,bệnh_nhân,O,O
sentence 1940,nặng,O,O
sentence 1940,đang,O,O
sentence 1940,được,O,O
sentence 1940,điều_trị,O,O
sentence 1940,tại,O,O
sentence 1940,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 1940,Bệnh,I-LOCATION,I-LOCATION
sentence 1940,Nhiệt_đới,I-LOCATION,I-LOCATION
sentence 1940,Trung_ương,I-LOCATION,I-LOCATION
sentence 1940,",",O,O
sentence 1940,gồm,O,O
sentence 1940,hai,O,O
sentence 1940,người,O,O
sentence 1940,nguy_kịch,O,O
sentence 1940,đang,O,O
sentence 1940,thở,O,O
sentence 1940,máy,O,O
sentence 1940,",",O,O
sentence 1940,lọc,O,O
sentence 1940,máu,O,O
sentence 1940,;,O,O
sentence 1940,một,O,O
sentence 1940,người,O,O
sentence 1940,thở,O,O
sentence 1940,máy,O,O
sentence 1940,không,O,O
sentence 1940,xâm_nhập,O,O
sentence 1940,chuyển,O,O
sentence 1940,sang,O,O
sentence 1940,thở,O,O
sentence 1940,oxy,O,O
sentence 1940,;,O,O
sentence 1940,4,O,O
sentence 1940,bệnh_nhân,O,O
sentence 1940,thở,O,O
sentence 1940,oxy,O,O
sentence 1940,.,O,O
sentence 1941,Theo,O,O
sentence 1941,Trung_tâm,B-ORGANIZATION,B-ORGANIZATION
sentence 1941,Kiểm_soát,I-ORGANIZATION,I-ORGANIZATION
sentence 1941,bệnh_tật,I-ORGANIZATION,I-ORGANIZATION
sentence 1941,TP.,I-ORGANIZATION,I-ORGANIZATION
sentence 1941,HCM,I-ORGANIZATION,I-ORGANIZATION
sentence 1941,",",O,O
sentence 1941,hai,O,O
sentence 1941,bệnh_nhân,O,O
sentence 1941,này,O,O
sentence 1941,là,O,O
sentence 1941,hành_khách,O,O
sentence 1941,trên,O,O
sentence 1941,chuyến,O,O
sentence 1941,bay,O,O
sentence 1941,VJ1379,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1941,và,O,O
sentence 1941,VJ,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1941,647,I-TRANSPORTATION,I-TRANSPORTATION
sentence 1941,.,O,O
sentence 1942,Đêm,O,O
sentence 1942,6,B-DATE,B-DATE
sentence 1942,-,I-DATE,I-DATE
sentence 1942,3,I-DATE,I-DATE
sentence 1942,xác_nhận,O,O
sentence 1942,có,O,O
sentence 1942,ca,O,O
sentence 1942,nhiễm,O,O
sentence 1942,thứ,O,O
sentence 1942,17,B-PATIENT_ID,B-PATIENT_ID
sentence 1942,",",O,O
sentence 1942,một,O,O
sentence 1942,đoạn,O,O
sentence 1942,phố,B-LOCATION,B-LOCATION
sentence 1942,Trúc_Bạch,I-LOCATION,I-LOCATION
sentence 1942,(,O,O
sentence 1942,Ba_Đình,B-LOCATION,B-LOCATION
sentence 1942,",",O,O
sentence 1942,Hà_Nội,B-LOCATION,B-LOCATION
sentence 1942,),O,O
sentence 1942,là,O,O
sentence 1942,khu_vực,O,O
sentence 1942,đầu_tiên,O,O
sentence 1942,ở,O,O
sentence 1942,thủ_đô,O,O
sentence 1942,nhận,O,O
sentence 1942,lệnh,O,O
sentence 1942,phong_toả,O,O
sentence 1942,.,O,O
sentence 1943,Bệnh_nhân,O,O
sentence 1943,có,O,O
sentence 1943,tiếp_xúc,O,O
sentence 1943,với,O,O
sentence 1943,ông,O,O
sentence 1943,D.,B-NAME,B-NAME
sentence 1943,và,O,O
sentence 1943,2,O,O
sentence 1943,người,O,O
sentence 1943,bạn,O,O
sentence 1943,.,O,O
sentence 1944,Hai,O,O
sentence 1944,ngày,O,O
sentence 1944,sau,O,O
sentence 1944,",",O,O
sentence 1944,chị,O,O
sentence 1944,được,O,O
sentence 1944,lấy,O,O
sentence 1944,mẫu,O,O
sentence 1944,xét_nghiệm,O,O
sentence 1944,dịch,O,O
sentence 1944,hầu,O,O
sentence 1944,họng,O,O
sentence 1944,và,O,O
sentence 1944,có,O,O
sentence 1944,kết_quả,O,O
sentence 1944,dương_tính,O,O
sentence 1944,với,O,O
sentence 1944,nCoV,O,O
sentence 1944,.,O,O
sentence 1945,Cả,O,O
sentence 1945,hai,O,O
sentence 1945,người,O,O
sentence 1945,đều,O,O
sentence 1945,có,O,O
sentence 1945,tiếp_xúc,O,O
sentence 1945,gần,O,O
sentence 1945,với,O,O
sentence 1945,bệnh_nhân,O,O
sentence 1945,N.H.N,B-NAME,B-NAME
sentence 1945,..,I-NAME,I-NAME
sentence 1946,Sau,O,O
sentence 1946,điều_trị,O,O
sentence 1946,xét_nghiệm,O,O
sentence 1946,3,O,O
sentence 1946,lần,O,O
sentence 1946,âm_tính,O,O
sentence 1946,",",O,O
sentence 1946,bệnh_nhân,O,O
sentence 1946,được,O,O
sentence 1946,tiếp_tục,O,O
sentence 1946,cách_ly,O,O
sentence 1946,tại,O,O
sentence 1946,nhà,O,O
sentence 1946,14,O,O
sentence 1946,ngày,O,O
sentence 1946,tại,O,O
sentence 1946,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 1946,.,O,O
sentence 1947,Điều_tra,O,O
sentence 1947,dịch_tễ,O,O
sentence 1947,cho,O,O
sentence 1947,thấy,O,O
sentence 1947,",",O,O
sentence 1947,từ,O,O
sentence 1947,đầu,O,O
sentence 1947,tháng,O,O
sentence 1947,7,B-DATE,B-DATE
sentence 1947,đến,O,O
sentence 1947,ngày,O,O
sentence 1947,14/8,B-DATE,B-DATE
sentence 1947,",",O,O
sentence 1947,buổi,O,O
sentence 1947,sáng,O,O
sentence 1947,ông,O,O
sentence 1947,đạp,O,O
sentence 1947,xe,O,O
sentence 1947,tập_thể_dục,O,O
sentence 1947,",",O,O
sentence 1947,dù,O,O
sentence 1947,khu_phố,O,O
sentence 1947,bị,O,O
sentence 1947,phong_toả,O,O
sentence 1947,ngày,O,O
sentence 1947,31/7,B-DATE,B-DATE
sentence 1947,do,O,O
sentence 1947,có,O,O
sentence 1947,bốn,O,O
sentence 1947,bệnh_nhân,O,O
sentence 1947,Covid,O,O
sentence 1947,-,O,O
sentence 1947,19,O,O
sentence 1947,.,O,O
sentence 1948,Ngoài_ra,O,O
sentence 1948,còn,O,O
sentence 1948,có,O,O
sentence 1948,hai,O,O
sentence 1948,bệnh_nhân,O,O
sentence 1948,bị,O,O
sentence 1948,tái,O,O
sentence 1948,dương_tính,O,O
sentence 1948,là,O,O
sentence 1948,bệnh_nhân,O,O
sentence 1948,74,B-PATIENT_ID,B-PATIENT_ID
sentence 1948,và,O,O
sentence 1948,bệnh_nhân,O,O
sentence 1948,137,B-PATIENT_ID,B-PATIENT_ID
sentence 1948,.,O,O
sentence 1949,Hôm_qua,O,O
sentence 1949,",",O,O
sentence 1949,1.054,O,O
sentence 1949,cư_dân,O,O
sentence 1949,chung_cư,B-LOCATION,B-LOCATION
sentence 1949,Hoà_Bình,I-LOCATION,I-LOCATION
sentence 1949,bị,O,O
sentence 1949,cách_ly,O,O
sentence 1949,.,O,O
sentence 1950,Tối,O,O
sentence 1950,8/3,B-DATE,B-DATE
sentence 1950,",",O,O
sentence 1950,cô,O,O
sentence 1950,tiếp_xúc,O,O
sentence 1950,trực_tiếp,O,O
sentence 1950,với,O,O
sentence 1950,hai,O,O
sentence 1950,người,O,O
sentence 1950,Anh,O,O
sentence 1950,tại,O,O
sentence 1950,siêu_thị,O,O
sentence 1950,",",O,O
sentence 1950,là,O,O
sentence 1950,ca,O,O
sentence 1950,nhiễm,O,O
sentence 1950,nCoV,O,O
sentence 1950,thứ,O,O
sentence 1950,22,B-PATIENT_ID,B-PATIENT_ID
sentence 1950,và,O,O
sentence 1950,23,B-PATIENT_ID,B-PATIENT_ID
sentence 1950,.,O,O
sentence 1951,Hai,O,O
sentence 1951,người,O,O
sentence 1951,này,O,O
sentence 1951,nhiễm,O,O
sentence 1951,virus,O,O
sentence 1951,do,O,O
sentence 1951,lây,O,O
sentence 1951,từ,O,O
sentence 1951,bên,O,O
sentence 1951,ngoài,O,O
sentence 1951,",",O,O
sentence 1951,không,O,O
sentence 1951,phải,O,O
sentence 1951,lây_nhiễm,O,O
sentence 1951,chéo,O,O
sentence 1951,từ,O,O
sentence 1951,bệnh_viện,O,O
sentence 1951,.,O,O
sentence 1952,"""",O,O
sentence 1952,Bệnh_nhân,O,O
sentence 1952,957,B-PATIENT_ID,B-PATIENT_ID
sentence 1952,"""",O,O
sentence 1952,",",O,O
sentence 1952,ở,O,O
sentence 1952,quận,B-LOCATION,B-LOCATION
sentence 1952,Liên_Chiểu,I-LOCATION,I-LOCATION
sentence 1952,",",O,O
sentence 1952,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 1952,",",O,O
sentence 1952,tiền_sử,O,O
sentence 1952,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1952,thận,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,mạn,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,",",O,O
sentence 1952,đái_tháo_đường,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1952,type,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,2,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,",",O,O
sentence 1952,tai_biến,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1952,mạch_máu,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,não,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,di_chứng,O,O
sentence 1952,liệt,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 1952,nửa,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,người,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,phải,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 1952,.,O,O
sentence 1953,Bệnh_nhân,O,O
sentence 1953,62,B-PATIENT_ID,B-PATIENT_ID
sentence 1953,là,O,O
sentence 1953,du_học_sinh,B-JOB,B-JOB
sentence 1953,tại,O,O
sentence 1953,Anh,B-LOCATION,B-LOCATION
sentence 1953,",",O,O
sentence 1953,có,O,O
sentence 1953,địa_chỉ,O,O
sentence 1953,thường_trú,O,O
sentence 1953,tại,O,O
sentence 1953,Hà_Nội,B-LOCATION,B-LOCATION
sentence 1953,",",O,O
sentence 1953,di_chuyển,O,O
sentence 1953,từ,O,O
sentence 1953,London,B-LOCATION,B-LOCATION
sentence 1953,(,O,O
sentence 1953,Anh,B-LOCATION,B-LOCATION
sentence 1953,),O,O
sentence 1953,về,O,O
sentence 1953,Vân_Đồn,B-LOCATION,B-LOCATION
sentence 1953,(,O,O
sentence 1953,Quảng_Ninh,B-LOCATION,B-LOCATION
sentence 1953,),O,O
sentence 1953,trên,O,O
sentence 1953,chuyến,O,O
sentence 1953,bay,O,O
sentence 1953,số,O,O
sentence 1953,VN,B-TRANSPORTATION,B-TRANSPORTATION
sentence 1953,0054,I-TRANSPORTATION,I-TRANSPORTATION
sentence 1953,ngày,O,O
sentence 1953,16,B-DATE,B-DATE
sentence 1953,-,I-DATE,I-DATE
sentence 1953,3,I-DATE,I-DATE
sentence 1953,.,O,O
sentence 1954,Đây,O,O
sentence 1954,là,O,O
sentence 1954,ca,O,O
sentence 1954,tử_vong,O,O
sentence 1954,thứ,O,O
sentence 1954,hai,O,O
sentence 1954,trong,O,O
sentence 1954,ngày,O,O
sentence 1954,",",O,O
sentence 1954,và,O,O
sentence 1954,là,O,O
sentence 1954,bệnh_nhân,O,O
sentence 1954,thứ,O,O
sentence 1954,32,O,O
sentence 1954,tử_vong,O,O
sentence 1954,do,O,O
sentence 1954,Covid,O,O
sentence 1954,-,O,O
sentence 1954,19,O,O
sentence 1954,",",O,O
sentence 1954,kể,O,O
sentence 1954,từ,O,O
sentence 1954,đầu,O,O
sentence 1954,dịch,O,O
sentence 1954,",",O,O
sentence 1954,theo,O,O
sentence 1954,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 1954,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 1954,.,O,O
sentence 1955,Tuy_nhiên,O,O
sentence 1955,bệnh_nhân,O,O
sentence 1955,tử_vong,O,O
sentence 1955,ở,O,O
sentence 1955,tuổi,O,O
sentence 1955,28,O,O
sentence 1955,là,O,O
sentence 1955,trường_hợp,O,O
sentence 1955,tử_vong,O,O
sentence 1955,trẻ,O,O
sentence 1955,nhất,O,O
sentence 1955,tính,O,O
sentence 1955,trong,O,O
sentence 1955,số,O,O
sentence 1955,các,O,O
sentence 1955,ca,O,O
sentence 1955,tử_vong,O,O
sentence 1955,.,O,O
sentence 1956,Họ,O,O
sentence 1956,có,O,O
sentence 1956,ít_nhất,O,O
sentence 1956,3,O,O
sentence 1956,lần,O,O
sentence 1956,xét_nghiệm,O,O
sentence 1956,âm_tính,O,O
sentence 1956,nCoV,O,O
sentence 1956,",",O,O
sentence 1956,hiện,O,O
sentence 1956,không,O,O
sentence 1956,còn,O,O
sentence 1956,triệu_chứng,O,O
sentence 1956,bệnh,O,O
sentence 1956,",",O,O
sentence 1956,hồi_phục,O,O
sentence 1956,sức_khoẻ,O,O
sentence 1956,đủ,O,O
sentence 1956,điều_kiện,O,O
sentence 1956,được,O,O
sentence 1956,tuyên_bố,O,O
sentence 1956,khỏi,O,O
sentence 1956,bệnh,O,O
sentence 1956,.,O,O
sentence 1957,Trước,O,O
sentence 1957,đó,O,O
sentence 1957,",",O,O
sentence 1957,Sở,B-ORGANIZATION,B-ORGANIZATION
sentence 1957,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 1957,Hà_Nội,I-ORGANIZATION,I-ORGANIZATION
sentence 1957,thông_báo,O,O
sentence 1957,tìm,O,O
sentence 1957,người,O,O
sentence 1957,đi,O,O
sentence 1957,xe_khách,B-ORGANIZATION,B-ORGANIZATION
sentence 1957,Kim_Chi,I-ORGANIZATION,I-ORGANIZATION
sentence 1957,ngày,O,O
sentence 1957,27/7,B-DATE,B-DATE
sentence 1957,đến,O,O
sentence 1957,từ,O,O
sentence 1957,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 1957,",",O,O
sentence 1957,do,O,O
sentence 1957,trên,O,O
sentence 1957,xe,O,O
sentence 1957,có,O,O
sentence 1957,bệnh_nhân,O,O
sentence 1957,Covid,O,O
sentence 1957,-,O,O
sentence 1957,19,O,O
sentence 1957,.,O,O
sentence 1958,Cơ_quan_chức_năng,O,O
sentence 1958,đã,O,O
sentence 1958,tạm,O,O
sentence 1958,phong_toả,O,O
sentence 1958,toà,O,O
sentence 1958,nhà,O,O
sentence 1958,nơi,O,O
sentence 1958,bệnh_nhân,O,O
sentence 1958,183,B-PATIENT_ID,B-PATIENT_ID
sentence 1958,sinh_sống,O,O
sentence 1958,trưa,O,O
sentence 1958,29,B-DATE,B-DATE
sentence 1958,-,I-DATE,I-DATE
sentence 1958,3,I-DATE,I-DATE
sentence 1958,",",O,O
sentence 1958,sau,O,O
sentence 1958,đó,O,O
sentence 1958,đã,O,O
sentence 1958,gỡ,O,O
sentence 1958,phong_toả,O,O
sentence 1958,toàn,O,O
sentence 1958,toà,O,O
sentence 1958,nhà,O,O
sentence 1958,mà,O,O
